office_id,member_id,managed_entity_id,water_date,water_usage
OFF001,user035,ME001,2023-06-16,281
OFF001,user036,ME001,2023-06-16,257
OFF001,user037,ME001,2023-06-16,169
OFF001,user038,ME001,2023-06-16,203
OFF001,user039,ME001,2023-06-16,269
OFF001,user040,ME001,2023-06-16,131
OFF001,user041,ME001,2023-06-16,369
OFF001,user042,ME001,2023-06-16,240
OFF001,user043,ME001,2023-06-16,331
OFF001,user044,ME001,2023-06-16,439
OFF001,user045,ME001,2023-06-16,164
OFF001,user046,ME001,2023-06-16,281
OFF001,user047,ME001,2023-06-16,44
OFF001,user048,ME001,2023-06-16,318
OFF001,user049,ME001,2023-06-16,275
OFF001,user050,ME001,2023-06-16,286
OFF001,user051,ME001,2023-06-16,96
OFF001,user052,ME001,2023-06-16,305
OFF001,user053,ME001,2023-06-16,157
OFF001,user054,ME001,2023-06-16,112
OFF001,user055,ME001,2023-06-16,430
OFF001,user056,ME001,2023-06-16,305
OFF001,user057,ME001,2023-06-16,69
OFF001,user058,ME001,2023-06-16,421
OFF001,user059,ME001,2023-06-16,41
OFF001,user060,ME001,2023-06-16,131
OFF001,user061,ME001,2023-06-16,311
OFF001,user062,ME001,2023-06-16,424
OFF001,user063,ME001,2023-06-16,335
OFF001,user064,ME001,2023-06-16,157
OFF001,user065,ME001,2023-06-16,193
OFF001,user066,ME001,2023-06-16,111
OFF001,user067,ME001,2023-06-16,445
OFF001,user068,ME001,2023-06-16,302
OFF001,user069,ME001,2023-06-16,111
OFF001,user070,ME001,2023-06-16,39
OFF001,user071,ME001,2023-06-16,361
OFF001,user072,ME001,2023-06-16,302
OFF001,user073,ME001,2023-06-16,65
OFF001,user074,ME001,2023-06-16,437
OFF001,user075,ME001,2023-06-16,93
OFF001,user076,ME001,2023-06-16,355
OFF001,user077,ME001,2023-06-16,322
OFF001,user078,ME001,2023-06-16,101
OFF001,user079,ME001,2023-06-16,345
OFF001,user080,ME001,2023-06-16,95
OFF001,user081,ME001,2023-06-16,88
OFF001,user082,ME001,2023-06-16,242
OFF001,user083,ME001,2023-06-16,123
OFF001,user084,ME001,2023-06-16,433
OFF001,user085,ME001,2023-06-16,50
OFF001,user086,ME001,2023-06-16,265
OFF001,user087,ME001,2023-06-16,353
OFF001,user088,ME001,2023-06-16,127
OFF001,user089,ME001,2023-06-16,214
OFF001,user090,ME001,2023-06-16,209
OFF001,user091,ME001,2023-06-16,261
OFF001,user092,ME001,2023-06-16,431
OFF001,user093,ME001,2023-06-16,400
OFF001,user094,ME001,2023-06-16,312
OFF001,user095,ME001,2023-06-16,361
OFF001,user096,ME001,2023-06-16,282
OFF001,user097,ME001,2023-06-16,245
OFF001,user098,ME001,2023-06-16,5
OFF001,user099,ME001,2023-06-16,0
OFF001,user100,ME001,2023-06-16,242
OFF001,user001,ME001,2023-06-16,126
OFF001,user002,ME001,2023-06-16,350
OFF001,user003,ME001,2023-06-16,218
OFF001,user004,ME001,2023-06-16,113
OFF001,user005,ME001,2023-06-16,348
OFF001,user006,ME001,2023-06-16,66
OFF001,user007,ME001,2023-06-16,131
OFF001,user008,ME001,2023-06-16,22
OFF001,user009,ME001,2023-06-16,223
OFF001,user010,ME001,2023-06-16,207
OFF001,user011,ME001,2023-06-16,173
OFF001,user012,ME001,2023-06-16,286
OFF001,user013,ME001,2023-06-16,291
OFF001,user014,ME001,2023-06-16,303
OFF001,user015,ME001,2023-06-16,422
OFF001,user016,ME001,2023-06-16,361
OFF001,user017,ME001,2023-06-16,383
OFF001,user018,ME001,2023-06-16,92
OFF001,user019,ME001,2023-06-16,196
OFF001,user020,ME001,2023-06-16,279
OFF001,user021,ME001,2023-06-16,311
OFF001,user022,ME001,2023-06-16,246
OFF001,user023,ME001,2023-06-16,247
OFF001,user024,ME001,2023-06-16,2
OFF001,user025,ME001,2023-06-16,388
OFF001,user026,ME001,2023-06-16,167
OFF001,user027,ME001,2023-06-16,151
OFF001,user028,ME001,2023-06-16,190
OFF001,user029,ME001,2023-06-16,417
OFF001,user030,ME001,2023-06-16,55
OFF001,user031,ME001,2023-06-16,96
OFF001,user032,ME001,2023-06-16,141
OFF001,user033,ME001,2023-06-16,318
OFF001,user034,ME001,2023-06-16,207
OFF001,user035,ME001,2023-06-16,195
OFF001,user036,ME001,2023-06-16,292
OFF001,user037,ME001,2023-06-16,29
OFF001,user038,ME001,2023-06-16,349
OFF001,user039,ME001,2023-06-16,277
OFF001,user040,ME001,2023-06-16,146
OFF001,user041,ME001,2023-06-16,108
OFF001,user042,ME001,2023-06-16,64
OFF001,user043,ME001,2023-06-16,347
OFF001,user044,ME001,2023-06-16,417
OFF001,user045,ME001,2023-06-16,13
OFF001,user046,ME001,2023-06-16,355
OFF001,user047,ME001,2023-06-16,153
OFF001,user048,ME001,2023-06-16,174
OFF001,user049,ME001,2023-06-16,336
OFF001,user050,ME001,2023-06-16,298
OFF001,user051,ME001,2023-06-16,242
OFF001,user052,ME001,2023-06-16,32
OFF001,user053,ME001,2023-06-16,273
OFF001,user054,ME001,2023-06-16,413
OFF001,user055,ME001,2023-06-16,101
OFF001,user056,ME001,2023-06-16,95
OFF001,user057,ME001,2023-06-16,363
OFF001,user058,ME001,2023-06-16,95
OFF001,user059,ME001,2023-06-16,295
OFF001,user060,ME001,2023-06-16,352
OFF001,user061,ME001,2023-06-16,4
OFF001,user062,ME001,2023-06-16,266
OFF001,user063,ME001,2023-06-16,447
OFF001,user064,ME001,2023-06-16,128
OFF001,user065,ME001,2023-06-16,447
OFF001,user066,ME001,2023-06-16,337
OFF001,user067,ME001,2023-06-16,141
OFF001,user068,ME001,2023-06-16,444
OFF001,user069,ME001,2023-06-16,341
OFF001,user070,ME001,2023-06-16,65
OFF001,user071,ME001,2023-06-16,34
OFF001,user072,ME001,2023-06-16,186
OFF001,user073,ME001,2023-06-16,422
OFF001,user074,ME001,2023-06-16,253
OFF001,user075,ME001,2023-06-16,84
OFF001,user076,ME001,2023-06-16,235
OFF001,user077,ME001,2023-06-16,159
OFF001,user078,ME001,2023-06-16,202
OFF001,user079,ME001,2023-06-16,384
OFF001,user080,ME001,2023-06-16,327
OFF001,user081,ME001,2023-06-16,147
OFF001,user082,ME001,2023-06-16,161
OFF001,user083,ME001,2023-06-16,181
OFF001,user084,ME001,2023-06-16,166
OFF001,user085,ME001,2023-06-16,37
OFF001,user086,ME001,2023-06-16,382
OFF001,user087,ME001,2023-06-16,255
OFF001,user088,ME001,2023-06-16,85
OFF001,user089,ME001,2023-06-16,263
OFF001,user090,ME001,2023-06-16,45
OFF001,user091,ME001,2023-06-16,37
OFF001,user092,ME001,2023-06-16,34
OFF001,user093,ME001,2023-06-16,150
OFF001,user094,ME001,2023-06-16,401
OFF001,user095,ME001,2023-06-16,260
OFF001,user096,ME001,2023-06-16,398
OFF001,user097,ME001,2023-06-16,409
OFF001,user098,ME001,2023-06-16,226
OFF001,user099,ME001,2023-06-16,397
OFF001,user100,ME001,2023-06-16,272
OFF001,user001,ME001,2023-06-17,208
OFF001,user002,ME001,2023-06-17,220
OFF001,user003,ME001,2023-06-17,352
OFF001,user004,ME001,2023-06-17,424
OFF001,user005,ME001,2023-06-17,40
OFF001,user006,ME001,2023-06-17,303
OFF001,user007,ME001,2023-06-17,380
OFF001,user008,ME001,2023-06-17,24
OFF001,user009,ME001,2023-06-17,422
OFF001,user010,ME001,2023-06-17,192
OFF001,user011,ME001,2023-06-17,401
OFF001,user012,ME001,2023-06-17,4
OFF001,user013,ME001,2023-06-17,388
OFF001,user014,ME001,2023-06-17,267
OFF001,user015,ME001,2023-06-17,104
OFF001,user016,ME001,2023-06-17,47
OFF001,user017,ME001,2023-06-17,340
OFF001,user018,ME001,2023-06-17,313
OFF001,user019,ME001,2023-06-17,217
OFF001,user020,ME001,2023-06-17,257
OFF001,user021,ME001,2023-06-17,62
OFF001,user022,ME001,2023-06-17,31
OFF001,user023,ME001,2023-06-17,53
OFF001,user024,ME001,2023-06-17,253
OFF001,user025,ME001,2023-06-17,363
OFF001,user026,ME001,2023-06-17,134
OFF001,user027,ME001,2023-06-17,14
OFF001,user028,ME001,2023-06-17,386
OFF001,user029,ME001,2023-06-17,321
OFF001,user030,ME001,2023-06-17,126
OFF001,user031,ME001,2023-06-17,238
OFF001,user032,ME001,2023-06-17,312
OFF001,user033,ME001,2023-06-17,422
OFF001,user034,ME001,2023-06-17,274
OFF001,user035,ME001,2023-06-17,24
OFF001,user036,ME001,2023-06-17,50
OFF001,user037,ME001,2023-06-17,338
OFF001,user038,ME001,2023-06-17,5
OFF001,user039,ME001,2023-06-17,255
OFF001,user040,ME001,2023-06-17,7
OFF001,user041,ME001,2023-06-17,280
OFF001,user042,ME001,2023-06-17,24
OFF001,user043,ME001,2023-06-17,281
OFF001,user044,ME001,2023-06-17,115
OFF001,user045,ME001,2023-06-17,60
OFF001,user046,ME001,2023-06-17,262
OFF001,user047,ME001,2023-06-17,274
OFF001,user048,ME001,2023-06-17,157
OFF001,user049,ME001,2023-06-17,318
OFF001,user050,ME001,2023-06-17,178
OFF001,user051,ME001,2023-06-17,434
OFF001,user052,ME001,2023-06-17,391
OFF001,user053,ME001,2023-06-17,417
OFF001,user054,ME001,2023-06-17,10
OFF001,user055,ME001,2023-06-17,331
OFF001,user056,ME001,2023-06-17,6
OFF001,user057,ME001,2023-06-17,401
OFF001,user058,ME001,2023-06-17,65
OFF001,user059,ME001,2023-06-17,200
OFF001,user060,ME001,2023-06-17,372
OFF001,user061,ME001,2023-06-17,147
OFF001,user062,ME001,2023-06-17,445
OFF001,user063,ME001,2023-06-17,30
OFF001,user064,ME001,2023-06-17,348
OFF001,user065,ME001,2023-06-17,328
OFF001,user066,ME001,2023-06-17,133
OFF001,user067,ME001,2023-06-17,373
OFF001,user068,ME001,2023-06-17,145
OFF001,user069,ME001,2023-06-17,92
OFF001,user070,ME001,2023-06-17,374
OFF001,user071,ME001,2023-06-17,178
OFF001,user072,ME001,2023-06-17,71
OFF001,user073,ME001,2023-06-17,309
OFF001,user074,ME001,2023-06-17,115
OFF001,user075,ME001,2023-06-17,223
OFF001,user076,ME001,2023-06-17,77
OFF001,user077,ME001,2023-06-17,354
OFF001,user078,ME001,2023-06-17,389
OFF001,user079,ME001,2023-06-17,193
OFF001,user080,ME001,2023-06-17,401
OFF001,user081,ME001,2023-06-17,280
OFF001,user082,ME001,2023-06-17,68
OFF001,user083,ME001,2023-06-17,390
OFF001,user084,ME001,2023-06-17,234
OFF001,user085,ME001,2023-06-17,108
OFF001,user086,ME001,2023-06-17,255
OFF001,user087,ME001,2023-06-17,376
OFF001,user088,ME001,2023-06-17,249
OFF001,user089,ME001,2023-06-17,155
OFF001,user090,ME001,2023-06-17,449
OFF001,user091,ME001,2023-06-17,18
OFF001,user092,ME001,2023-06-17,386
OFF001,user093,ME001,2023-06-17,301
OFF001,user094,ME001,2023-06-17,197
OFF001,user095,ME001,2023-06-17,368
OFF001,user096,ME001,2023-06-17,115
OFF001,user097,ME001,2023-06-17,232
OFF001,user098,ME001,2023-06-17,398
OFF001,user099,ME001,2023-06-17,288
OFF001,user100,ME001,2023-06-17,119
OFF001,user001,ME001,2023-06-17,146
OFF001,user002,ME001,2023-06-17,406
OFF001,user003,ME001,2023-06-17,405
OFF001,user004,ME001,2023-06-17,74
OFF001,user005,ME001,2023-06-17,302
OFF001,user006,ME001,2023-06-17,333
OFF001,user007,ME001,2023-06-17,414
OFF001,user008,ME001,2023-06-17,256
OFF001,user009,ME001,2023-06-17,3
OFF001,user010,ME001,2023-06-17,355
OFF001,user011,ME001,2023-06-17,336
OFF001,user012,ME001,2023-06-17,359
OFF001,user013,ME001,2023-06-17,312
OFF001,user014,ME001,2023-06-17,93
OFF001,user015,ME001,2023-06-17,382
OFF001,user016,ME001,2023-06-17,38
OFF001,user017,ME001,2023-06-17,152
OFF001,user018,ME001,2023-06-17,301
OFF001,user019,ME001,2023-06-17,103
OFF001,user020,ME001,2023-06-17,423
OFF001,user021,ME001,2023-06-17,131
OFF001,user022,ME001,2023-06-17,82
OFF001,user023,ME001,2023-06-17,74
OFF001,user024,ME001,2023-06-17,113
OFF001,user025,ME001,2023-06-17,10
OFF001,user026,ME001,2023-06-17,166
OFF001,user027,ME001,2023-06-17,270
OFF001,user028,ME001,2023-06-17,205
OFF001,user029,ME001,2023-06-17,315
OFF001,user030,ME001,2023-06-17,202
OFF001,user031,ME001,2023-06-17,387
OFF001,user032,ME001,2023-06-17,156
OFF001,user033,ME001,2023-06-17,347
OFF001,user034,ME001,2023-06-17,366
OFF001,user035,ME001,2023-06-17,171
OFF001,user036,ME001,2023-06-17,64
OFF001,user037,ME001,2023-06-17,150
OFF001,user038,ME001,2023-06-17,304
OFF001,user039,ME001,2023-06-17,352
OFF001,user040,ME001,2023-06-17,224
OFF001,user041,ME001,2023-06-17,108
OFF001,user042,ME001,2023-06-17,106
OFF001,user043,ME001,2023-06-17,349
OFF001,user044,ME001,2023-06-17,395
OFF001,user045,ME001,2023-06-17,364
OFF001,user046,ME001,2023-06-17,322
OFF001,user047,ME001,2023-06-17,69
OFF001,user048,ME001,2023-06-17,20
OFF001,user049,ME001,2023-06-17,102
OFF001,user050,ME001,2023-06-17,298
OFF001,user051,ME001,2023-06-17,371
OFF001,user052,ME001,2023-06-17,356
OFF001,user053,ME001,2023-06-17,65
OFF001,user054,ME001,2023-06-17,54
OFF001,user055,ME001,2023-06-17,220
OFF001,user056,ME001,2023-06-17,2
OFF001,user057,ME001,2023-06-17,97
OFF001,user058,ME001,2023-06-17,94
OFF001,user059,ME001,2023-06-17,321
OFF001,user060,ME001,2023-06-17,374
OFF001,user061,ME001,2023-06-17,392
OFF001,user062,ME001,2023-06-17,418
OFF001,user063,ME001,2023-06-17,171
OFF001,user064,ME001,2023-06-17,372
OFF001,user065,ME001,2023-06-17,299
OFF001,user066,ME001,2023-06-17,145
OFF001,user067,ME001,2023-06-17,290
OFF001,user068,ME001,2023-06-17,345
OFF001,user069,ME001,2023-06-17,61
OFF001,user070,ME001,2023-06-17,118
OFF001,user071,ME001,2023-06-17,439
OFF001,user072,ME001,2023-06-17,431
OFF001,user073,ME001,2023-06-17,403
OFF001,user074,ME001,2023-06-17,316
OFF001,user075,ME001,2023-06-17,259
OFF001,user076,ME001,2023-06-17,233
OFF001,user077,ME001,2023-06-17,171
OFF001,user078,ME001,2023-06-17,408
OFF001,user079,ME001,2023-06-17,55
OFF001,user080,ME001,2023-06-17,20
OFF001,user081,ME001,2023-06-17,114
OFF001,user082,ME001,2023-06-17,148
OFF001,user083,ME001,2023-06-17,205
OFF001,user084,ME001,2023-06-17,413
OFF001,user085,ME001,2023-06-17,156
OFF001,user086,ME001,2023-06-17,167
OFF001,user087,ME001,2023-06-17,366
OFF001,user088,ME001,2023-06-17,372
OFF001,user089,ME001,2023-06-17,409
OFF001,user090,ME001,2023-06-17,409
OFF001,user091,ME001,2023-06-17,417
OFF001,user092,ME001,2023-06-17,253
OFF001,user093,ME001,2023-06-17,433
OFF001,user094,ME001,2023-06-17,55
OFF001,user095,ME001,2023-06-17,299
OFF001,user096,ME001,2023-06-17,34
OFF001,user097,ME001,2023-06-17,308
OFF001,user098,ME001,2023-06-17,31
OFF001,user099,ME001,2023-06-17,375
OFF001,user100,ME001,2023-06-17,413
OFF001,user001,ME001,2023-06-17,106
OFF001,user002,ME001,2023-06-17,84
OFF001,user003,ME001,2023-06-17,405
OFF001,user004,ME001,2023-06-17,256
OFF001,user005,ME001,2023-06-17,320
OFF001,user006,ME001,2023-06-17,96
OFF001,user007,ME001,2023-06-17,174
OFF001,user008,ME001,2023-06-17,379
OFF001,user009,ME001,2023-06-17,152
OFF001,user010,ME001,2023-06-17,155
OFF001,user011,ME001,2023-06-17,223
OFF001,user012,ME001,2023-06-17,279
OFF001,user013,ME001,2023-06-17,371
OFF001,user014,ME001,2023-06-17,50
OFF001,user015,ME001,2023-06-17,220
OFF001,user016,ME001,2023-06-17,304
OFF001,user017,ME001,2023-06-17,267
OFF001,user018,ME001,2023-06-17,379
OFF001,user019,ME001,2023-06-17,313
OFF001,user020,ME001,2023-06-17,91
OFF001,user021,ME001,2023-06-17,352
OFF001,user022,ME001,2023-06-17,433
OFF001,user023,ME001,2023-06-17,392
OFF001,user024,ME001,2023-06-17,129
OFF001,user025,ME001,2023-06-17,38
OFF001,user026,ME001,2023-06-17,249
OFF001,user027,ME001,2023-06-17,49
OFF001,user028,ME001,2023-06-17,184
OFF001,user029,ME001,2023-06-17,67
OFF001,user030,ME001,2023-06-17,237
OFF001,user031,ME001,2023-06-17,223
OFF001,user032,ME001,2023-06-17,326
OFF001,user033,ME001,2023-06-17,173
OFF001,user034,ME001,2023-06-17,373
OFF001,user035,ME001,2023-06-17,305
OFF001,user036,ME001,2023-06-17,63
OFF001,user037,ME001,2023-06-17,29
OFF001,user038,ME001,2023-06-17,414
OFF001,user039,ME001,2023-06-17,18
OFF001,user040,ME001,2023-06-17,410
OFF001,user041,ME001,2023-06-17,209
OFF001,user042,ME001,2023-06-17,311
OFF001,user043,ME001,2023-06-17,276
OFF001,user044,ME001,2023-06-17,313
OFF001,user045,ME001,2023-06-17,153
OFF001,user046,ME001,2023-06-17,54
OFF001,user047,ME001,2023-06-17,103
OFF001,user048,ME001,2023-06-17,25
OFF001,user049,ME001,2023-06-17,112
OFF001,user050,ME001,2023-06-17,448
OFF001,user051,ME001,2023-06-17,438
OFF001,user052,ME001,2023-06-17,227
OFF001,user053,ME001,2023-06-17,109
OFF001,user054,ME001,2023-06-17,36
OFF001,user055,ME001,2023-06-17,309
OFF001,user056,ME001,2023-06-17,440
OFF001,user057,ME001,2023-06-17,5
OFF001,user058,ME001,2023-06-17,217
OFF001,user059,ME001,2023-06-17,366
OFF001,user060,ME001,2023-06-17,51
OFF001,user061,ME001,2023-06-17,79
OFF001,user062,ME001,2023-06-17,230
OFF001,user063,ME001,2023-06-17,398
OFF001,user064,ME001,2023-06-17,379
OFF001,user065,ME001,2023-06-17,133
OFF001,user066,ME001,2023-06-17,366
OFF001,user067,ME001,2023-06-17,335
OFF001,user068,ME001,2023-06-17,321
OFF001,user069,ME001,2023-06-17,331
OFF001,user070,ME001,2023-06-17,241
OFF001,user071,ME001,2023-06-17,381
OFF001,user072,ME001,2023-06-17,280
OFF001,user073,ME001,2023-06-17,131
OFF001,user074,ME001,2023-06-17,64
OFF001,user075,ME001,2023-06-17,371
OFF001,user076,ME001,2023-06-17,153
OFF001,user077,ME001,2023-06-17,101
OFF001,user078,ME001,2023-06-17,150
OFF001,user079,ME001,2023-06-17,310
OFF001,user080,ME001,2023-06-17,432
OFF001,user081,ME001,2023-06-17,306
OFF001,user082,ME001,2023-06-17,435
OFF001,user083,ME001,2023-06-17,67
OFF001,user084,ME001,2023-06-17,396
OFF001,user085,ME001,2023-06-17,371
OFF001,user086,ME001,2023-06-17,448
OFF001,user087,ME001,2023-06-17,386
OFF001,user088,ME001,2023-06-17,215
OFF001,user089,ME001,2023-06-17,45
OFF001,user090,ME001,2023-06-17,158
OFF001,user091,ME001,2023-06-17,285
OFF001,user092,ME001,2023-06-17,339
OFF001,user093,ME001,2023-06-17,212
OFF001,user094,ME001,2023-06-17,241
OFF001,user095,ME001,2023-06-17,140
OFF001,user096,ME001,2023-06-17,183
OFF001,user097,ME001,2023-06-17,87
OFF001,user098,ME001,2023-06-17,75
OFF001,user099,ME001,2023-06-17,82
OFF001,user100,ME001,2023-06-17,63
OFF001,user001,ME001,2023-06-17,172
OFF001,user002,ME001,2023-06-17,256
OFF001,user003,ME001,2023-06-17,443
OFF001,user004,ME001,2023-06-17,437
OFF001,user005,ME001,2023-06-17,284
OFF001,user006,ME001,2023-06-17,112
OFF001,user007,ME001,2023-06-17,264
OFF001,user008,ME001,2023-06-17,391
OFF001,user009,ME001,2023-06-17,379
OFF001,user010,ME001,2023-06-17,447
OFF001,user011,ME001,2023-06-17,140
OFF001,user012,ME001,2023-06-17,398
OFF001,user013,ME001,2023-06-17,309
OFF001,user014,ME001,2023-06-17,136
OFF001,user015,ME001,2023-06-17,239
OFF001,user016,ME001,2023-06-17,135
OFF001,user017,ME001,2023-06-17,257
OFF001,user018,ME001,2023-06-17,9
OFF001,user019,ME001,2023-06-17,278
OFF001,user020,ME001,2023-06-17,281
OFF001,user021,ME001,2023-06-17,120
OFF001,user022,ME001,2023-06-17,237
OFF001,user023,ME001,2023-06-17,211
OFF001,user024,ME001,2023-06-17,262
OFF001,user025,ME001,2023-06-17,124
OFF001,user026,ME001,2023-06-17,356
OFF001,user027,ME001,2023-06-17,103
OFF001,user028,ME001,2023-06-17,240
OFF001,user029,ME001,2023-06-17,248
OFF001,user030,ME001,2023-06-17,366
OFF001,user031,ME001,2023-06-17,143
OFF001,user032,ME001,2023-06-17,139
OFF001,user033,ME001,2023-06-17,415
OFF001,user034,ME001,2023-06-17,210
OFF001,user035,ME001,2023-06-17,323
OFF001,user036,ME001,2023-06-17,204
OFF001,user037,ME001,2023-06-17,133
OFF001,user038,ME001,2023-06-17,149
OFF001,user039,ME001,2023-06-17,98
OFF001,user040,ME001,2023-06-17,124
OFF001,user041,ME001,2023-06-17,221
OFF001,user042,ME001,2023-06-17,417
OFF001,user043,ME001,2023-06-17,332
OFF001,user044,ME001,2023-06-17,61
OFF001,user045,ME001,2023-06-17,19
OFF001,user046,ME001,2023-06-17,408
OFF001,user047,ME001,2023-06-17,221
OFF001,user048,ME001,2023-06-17,356
OFF001,user049,ME001,2023-06-17,365
OFF001,user050,ME001,2023-06-17,358
OFF001,user051,ME001,2023-06-17,409
OFF001,user052,ME001,2023-06-17,168
OFF001,user053,ME001,2023-06-17,120
OFF001,user054,ME001,2023-06-17,400
OFF001,user055,ME001,2023-06-17,65
OFF001,user056,ME001,2023-06-17,67
OFF001,user057,ME001,2023-06-17,301
OFF001,user058,ME001,2023-06-17,406
OFF001,user059,ME001,2023-06-17,125
OFF001,user060,ME001,2023-06-17,153
OFF001,user061,ME001,2023-06-17,23
OFF001,user062,ME001,2023-06-17,284
OFF001,user063,ME001,2023-06-17,12
OFF001,user064,ME001,2023-06-17,345
OFF001,user065,ME001,2023-06-17,116
OFF001,user066,ME001,2023-06-17,234
OFF001,user067,ME001,2023-06-17,149
OFF001,user068,ME001,2023-06-17,410
OFF001,user069,ME001,2023-06-17,320
OFF001,user070,ME001,2023-06-17,316
OFF001,user071,ME001,2023-06-17,228
OFF001,user072,ME001,2023-06-17,232
OFF001,user073,ME001,2023-06-17,101
OFF001,user074,ME001,2023-06-17,252
OFF001,user075,ME001,2023-06-17,341
OFF001,user076,ME001,2023-06-17,228
OFF001,user077,ME001,2023-06-17,204
OFF001,user078,ME001,2023-06-17,406
OFF001,user079,ME001,2023-06-17,236
OFF001,user080,ME001,2023-06-17,438
OFF001,user081,ME001,2023-06-17,284
OFF001,user082,ME001,2023-06-17,322
OFF001,user083,ME001,2023-06-17,122
OFF001,user084,ME001,2023-06-17,51
OFF001,user085,ME001,2023-06-17,306
OFF001,user086,ME001,2023-06-17,108
OFF001,user087,ME001,2023-06-17,109
OFF001,user088,ME001,2023-06-17,180
OFF001,user089,ME001,2023-06-17,450
OFF001,user090,ME001,2023-06-17,193
OFF001,user091,ME001,2023-06-17,320
OFF001,user092,ME001,2023-06-17,142
OFF001,user093,ME001,2023-06-17,267
OFF001,user094,ME001,2023-06-17,388
OFF001,user095,ME001,2023-06-17,317
OFF001,user096,ME001,2023-06-17,303
OFF001,user097,ME001,2023-06-17,266
OFF001,user098,ME001,2023-06-17,293
OFF001,user099,ME001,2023-06-17,185
OFF001,user100,ME001,2023-06-17,240
OFF001,user001,ME001,2023-06-18,149
OFF001,user002,ME001,2023-06-18,417
OFF001,user003,ME001,2023-06-18,337
OFF001,user004,ME001,2023-06-18,268
OFF001,user005,ME001,2023-06-18,260
OFF001,user006,ME001,2023-06-18,65
OFF001,user007,ME001,2023-06-18,328
OFF001,user008,ME001,2023-06-18,170
OFF001,user009,ME001,2023-06-18,267
OFF001,user010,ME001,2023-06-18,348
OFF001,user011,ME001,2023-06-18,222
OFF001,user012,ME001,2023-06-18,159
OFF001,user013,ME001,2023-06-18,206
OFF001,user014,ME001,2023-06-18,196
OFF001,user015,ME001,2023-06-18,421
OFF001,user016,ME001,2023-06-18,50
OFF001,user017,ME001,2023-06-18,420
OFF001,user018,ME001,2023-06-18,179
OFF001,user019,ME001,2023-06-18,153
OFF001,user020,ME001,2023-06-18,247
OFF001,user021,ME001,2023-06-18,219
OFF001,user022,ME001,2023-06-18,398
OFF001,user023,ME001,2023-06-18,265
OFF001,user024,ME001,2023-06-18,106
OFF001,user025,ME001,2023-06-18,209
OFF001,user026,ME001,2023-06-18,235
OFF001,user027,ME001,2023-06-18,113
OFF001,user028,ME001,2023-06-18,413
OFF001,user029,ME001,2023-06-18,238
OFF001,user030,ME001,2023-06-18,54
OFF001,user031,ME001,2023-06-18,290
OFF001,user032,ME001,2023-06-18,324
OFF001,user033,ME001,2023-06-18,206
OFF001,user034,ME001,2023-06-18,349
OFF001,user035,ME001,2023-06-18,85
OFF001,user036,ME001,2023-06-18,83
OFF001,user037,ME001,2023-06-18,416
OFF001,user038,ME001,2023-06-18,15
OFF001,user039,ME001,2023-06-18,426
OFF001,user040,ME001,2023-06-18,66
OFF001,user041,ME001,2023-06-18,105
OFF001,user042,ME001,2023-06-18,406
OFF001,user043,ME001,2023-06-18,424
OFF001,user044,ME001,2023-06-18,274
OFF001,user045,ME001,2023-06-18,5
OFF001,user046,ME001,2023-06-18,139
OFF001,user047,ME001,2023-06-18,276
OFF001,user048,ME001,2023-06-18,276
OFF001,user049,ME001,2023-06-18,309
OFF001,user050,ME001,2023-06-18,12
OFF001,user051,ME001,2023-06-18,48
OFF001,user052,ME001,2023-06-18,19
OFF001,user053,ME001,2023-06-18,36
OFF001,user054,ME001,2023-06-18,258
OFF001,user055,ME001,2023-06-18,40
OFF001,user056,ME001,2023-06-18,346
OFF001,user057,ME001,2023-06-18,137
OFF001,user058,ME001,2023-06-18,63
OFF001,user059,ME001,2023-06-18,440
OFF001,user060,ME001,2023-06-18,205
OFF001,user061,ME001,2023-06-18,79
OFF001,user062,ME001,2023-06-18,352
OFF001,user063,ME001,2023-06-18,345
OFF001,user064,ME001,2023-06-18,250
OFF001,user065,ME001,2023-06-18,91
OFF001,user066,ME001,2023-06-18,14
OFF001,user067,ME001,2023-06-18,433
OFF001,user068,ME001,2023-06-18,260
OFF001,user069,ME001,2023-06-18,60
OFF001,user070,ME001,2023-06-18,51
OFF001,user071,ME001,2023-06-18,280
OFF001,user072,ME001,2023-06-18,336
OFF001,user073,ME001,2023-06-18,16
OFF001,user074,ME001,2023-06-18,167
OFF001,user075,ME001,2023-06-18,219
OFF001,user076,ME001,2023-06-18,54
OFF001,user077,ME001,2023-06-18,392
OFF001,user078,ME001,2023-06-18,284
OFF001,user079,ME001,2023-06-18,389
OFF001,user080,ME001,2023-06-18,344
OFF001,user081,ME001,2023-06-18,441
OFF001,user082,ME001,2023-06-18,361
OFF001,user083,ME001,2023-06-18,104
OFF001,user084,ME001,2023-06-18,250
OFF001,user085,ME001,2023-06-18,337
OFF001,user086,ME001,2023-06-18,273
OFF001,user087,ME001,2023-06-18,206
OFF001,user088,ME001,2023-06-18,85
OFF001,user089,ME001,2023-06-18,88
OFF001,user090,ME001,2023-06-18,228
OFF001,user091,ME001,2023-06-18,291
OFF001,user092,ME001,2023-06-18,360
OFF001,user093,ME001,2023-06-18,344
OFF001,user094,ME001,2023-06-18,200
OFF001,user095,ME001,2023-06-18,96
OFF001,user096,ME001,2023-06-18,63
OFF001,user097,ME001,2023-06-18,393
OFF001,user098,ME001,2023-06-18,260
OFF001,user099,ME001,2023-06-18,233
